8,4,E,EXS,33.3,NaN,X1,T,28.9,100,NaN,6.03,NaN,7500,171KG1D--,3.1,-49.2,-4.1,-56.4,11
9,1,E,EXS,33.3,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,21K3G1D--,-5.9,-49.2,-16.7,-59.9,11
9,2,E,EXS,33.3,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,42K7G1D--,-2.9,-49.2,-13.6,-59.9,11
9,3,E,EXS,33.3,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,85K3G1D--,0.1,-49.2,-10.6,-59.9,11
9,4,E,EXS,33.3,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,171KG1D--,3.1,-49.2,-7.6,-59.9,11
9,5,E,EXS,33.3,NaN,X2,T,33.2,120,NaN,3.68,NaN,7500,341KG1D--,6.1,-49.2,-4.6,-59.9,11
10,1,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,21K3G1D--,-5.9,-49.2,-19.8,-63.1,11
10,2,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,42K7G1D--,-2.9,-49.2,-16.8,-63.1,11
10,3,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,85K3G1D--,0.1,-49.2,-13.8,-63.1,11
10,4,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,171KG1D--,3.1,-49.2,-10.8,-63.1,11
10,5,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,341KG1D--,6.1,-49.2,-7.7,-63.1,11
10,6,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,667KG1D--,9,-49.2,-4.8,-63.1,11
10,7,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,1M33G1D--,12,-49.2,-1.8,-63.1,11
10,8,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,2M67G1D--,15.1,-49.2,1.2,-63.1,11
10,9,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,256KG1D--,4.9,-49.2,-6,-60.1,14
10,10,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,500KG1D--,7.8,-49.2,-3.1,-60.1,14
10,11,E,EXS,33.3,NaN,X3,T,37.3,150,NaN,2.29,NaN,7500,1M00G1D--,10.8,-49.2,-0.1,-60.1,14
11,1,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,21K3G1D--,-5.9,-49.2,-25.1,-68.4,11
11,2,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,42K7G1D--,-2.9,-49.2,-22.1,-68.4,11
11,3,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,85K3G1D--,0.1,-49.2,-19.1,-68.4,11
11,4,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,171KG1D--,3.1,-49.2,-16.1,-68.4,11
11,5,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,341KG1D--,6.1,-49.2,-13.1,-68.4,11
11,6,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,667KG1D--,9,-49.2,-10.2,-68.4,11
11,7,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,1M33G1D--,12,-49.2,-7.2,-68.4,11
11,8,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,2M67G1D--,15.1,-49.2,-4.2,-68.4,11
11,9,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,256KG1D--,4.9,-49.2,-11.4,-65.4,14
11,10,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,500KG1D--,7.8,-49.2,-8.4,-65.4,14
11,11,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,1M00G1D--,10.8,-49.2,-5.4,-65.4,14
11,12,E,EXS,33.3,NaN,X4,T,40.9,100,NaN,1.52,NaN,7500,2M00G1D--,13.8,-49.2,-2.4,-65.4,14
12,1,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,21K3G1D--,-5.9,-49.2,-31.7,-75,11
12,2,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,42K7G1D--,-2.9,-49.2,-28.7,-75,11
12,3,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,85K3G1D--,0.1,-49.2,-25.7,-75,11
12,4,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,171KG1D--,3.1,-49.2,-22.7,-75,11
12,5,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,341KG1D--,6.1,-49.2,-19.7,-75,11
12,6,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,667KG1D--,9,-49.2,-16.8,-75,11
12,7,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,1M33G1D--,12,-49.2,-13.8,-75,11
12,8,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,2M67G1D--,15.1,-49.2,-10.8,-75,11
12,9,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,256KG1D--,4.9,-49.2,-18,-72,14
12,10,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,500KG1D--,7.8,-49.2,-15,-72,14
12,11,E,EXS,33.3,NaN,X5,T,47.5,100,NaN,0.76,NaN,7500,1M00G1D--,10.8,-49.2,-12,-72,14
